user_id,message_id,event_name,time,send_number,skill,series_length,d,h,res_tag,trend
VbX18PNXIuwjUVEEY8zPNA,0100016e36b8fef4-c125f1f9-c4ca-4e13-8553-68a5aeca2cb0-000000,Email Delivery,1572876125,2.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e36b8fef4-c125f1f9-c4ca-4e13-8553-68a5aeca2cb0-000000,Email Open,1572876490,2.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e413e079b-3aa2a0a7-ec1b-4ef5-a1ce-616a6d89fd41-000000,Email Delivery,1573052616,,,,3.0,15.0,monthlyLeadershipReport,
VbX18PNXIuwjUVEEY8zPNA,0100016e413e079b-3aa2a0a7-ec1b-4ef5-a1ce-616a6d89fd41-000000,Email Open,1573057131,,,,3.0,15.0,monthlyLeadershipReport,
VbX18PNXIuwjUVEEY8zPNA,0100016e462d9aff-f2079d9c-51e4-4366-9292-d4c13243520d-000000,Email Delivery,1573135425,1.0,Praise,2.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e462d9aff-f2079d9c-51e4-4366-9292-d4c13243520d-000000,Email Open,1573143279,1.0,Praise,2.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e5ac93383-d3983e28-78ae-4b4d-8c01-85a8783c6385-000000,Email Click,1573493281,1.0,Responsiveness,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e5ac93383-d3983e28-78ae-4b4d-8c01-85a8783c6385-000000,Email Delivery,1573481168,1.0,Responsiveness,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e5ac93383-d3983e28-78ae-4b4d-8c01-85a8783c6385-000000,Email Open,1573482003,1.0,Responsiveness,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6a4061e6-15ffee23-12fe-4aca-b787-fc66adb363fa-000000,Email Click,1573933278,3.0,FriendlinessDirect,3.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6a4061e6-15ffee23-12fe-4aca-b787-fc66adb363fa-000000,Email Delivery,1573740636,3.0,FriendlinessDirect,3.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6a4061e6-15ffee23-12fe-4aca-b787-fc66adb363fa-000000,Email Open,1573740704,3.0,FriendlinessDirect,3.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6b8a11f9-60db15fa-f3e7-40c0-86fe-c388cff7b2e9-000000,Email Click,1573933024,3.0,FaceToFace,3.0,4.0,20.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6b8a11f9-60db15fa-f3e7-40c0-86fe-c388cff7b2e9-000000,Email Delivery,1573762243,3.0,FaceToFace,3.0,4.0,20.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6b8a11f9-60db15fa-f3e7-40c0-86fe-c388cff7b2e9-000000,Email Open,1573762419,3.0,FaceToFace,3.0,4.0,20.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6f5ddecc-65bcc0d6-c1b4-4c1d-8e58-a5b81af9d9c7-000000,Email Click,1573930458,3.0,WorkLifeBalance,3.0,5.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6f5ddecc-65bcc0d6-c1b4-4c1d-8e58-a5b81af9d9c7-000000,Email Delivery,1573826455,3.0,WorkLifeBalance,3.0,5.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e6f5ddecc-65bcc0d6-c1b4-4c1d-8e58-a5b81af9d9c7-000000,Email Open,1573830223,3.0,WorkLifeBalance,3.0,5.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e7ed0e225-754141d0-4fa7-442f-90a2-0ca0645d9b16-000000,Email Delivery,1574085651,1.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e7ed0e225-754141d0-4fa7-442f-90a2-0ca0645d9b16-000000,Email Open,1574087229,1.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e8e4483c3-326d97a5-9907-49f8-824f-2cba643e7912-000000,Email Click,1574361961,2.0,Praise,2.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e8e4483c3-326d97a5-9907-49f8-824f-2cba643e7912-000000,Email Delivery,1574344888,2.0,Praise,2.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e8e4483c3-326d97a5-9907-49f8-824f-2cba643e7912-000000,Email Open,1574345065,2.0,Praise,2.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e8f8e3502-9b8f9e47-2b22-4875-acb6-ee146c3846bd-000000,Email Delivery,1574366495,2.0,Responsiveness,3.0,4.0,20.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016e8f8e3502-9b8f9e47-2b22-4875-acb6-ee146c3846bd-000000,Email Open,1574366837,2.0,Responsiveness,3.0,4.0,20.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ea2e0742a-c84602f8-db8b-4998-924a-c79ad3a2c979-000000,Email Delivery,1574690650,1.0,FriendlinessDirect,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ea2e0742a-c84602f8-db8b-4998-924a-c79ad3a2c979-000000,Email Open,1574693552,1.0,FriendlinessDirect,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ead29b6b9-b3fbabb3-d7fb-4add-96c7-9d24414d6ac4-000000,Email Delivery,1574863626,,,,3.0,14.0,monthlyAnalytics,
VbX18PNXIuwjUVEEY8zPNA,0100016ead29b6b9-b3fbabb3-d7fb-4add-96c7-9d24414d6ac4-000000,Email Open,1574864726,,,,3.0,14.0,monthlyAnalytics,
VbX18PNXIuwjUVEEY8zPNA,0100016eb25679d5-79339d08-2577-46c2-af40-fde4899abc41-000000,Email Delivery,1574950044,2.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016eb25679d5-79339d08-2577-46c2-af40-fde4899abc41-000000,Email Open,1575301380,2.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ec6edb488-c0588cf1-9b88-4fbd-b356-6d71e6bb116d-000000,Email Delivery,1575295499,3.0,Responsiveness,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ec6edb488-c0588cf1-9b88-4fbd-b356-6d71e6bb116d-000000,Email Open,1575296314,3.0,Responsiveness,3.0,1.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ecc1494a4-e80e99e9-f0de-407a-a206-3d75c0543967-000000,Email Delivery,1575381932,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ecc1494a4-e80e99e9-f0de-407a-a206-3d75c0543967-000000,Email Open,1575383773,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016ed17105f2-ee6de4e7-c7bd-4e5c-9aad-9935ce0ac69d-000000,Email Delivery,1575472052,,,,3.0,15.0,monthlyLeadershipReport,
VbX18PNXIuwjUVEEY8zPNA,0100016ed17105f2-ee6de4e7-c7bd-4e5c-9aad-9935ce0ac69d-000000,Email Open,1575472580,,,,3.0,15.0,monthlyLeadershipReport,
VbX18PNXIuwjUVEEY8zPNA,0100016eeca7672d-e08ae52b-5cac-46b8-9d4c-62687afdf24e-000000,Email Delivery,1575928426,1.0,CollaborationTime,3.0,1.0,21.0,opportunity series,
VbX18PNXIuwjUVEEY8zPNA,0100016eeca7672d-e08ae52b-5cac-46b8-9d4c-62687afdf24e-000000,Email Open,1575941975,1.0,CollaborationTime,3.0,1.0,21.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016da68b84cd-25b5075e-617d-4b7e-b76a-a7d2587400d2-000000,Email Delivery,1570457226,,Praise,,1.0,14.0,suggestedAction,
Vd78vhKm52t5mmkr9LDchg,0100016da7d43b8b-923a308b-3135-45fc-bae8-8d40e455e23b-000000,Email Delivery,1570478768,,CollaborationTime,,1.0,20.0,suggestedAction,
Vd78vhKm52t5mmkr9LDchg,0100016da7d43b8b-923a308b-3135-45fc-bae8-8d40e455e23b-000000,Email Open,1570482122,,CollaborationTime,,1.0,20.0,suggestedAction,
Vd78vhKm52t5mmkr9LDchg,0100016dab09f225-74bc4ef2-3b5c-48cd-899e-9b7e73c08d9a-000000,Email Click,1570536950,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016dab09f225-74bc4ef2-3b5c-48cd-899e-9b7e73c08d9a-000000,Email Delivery,1570532620,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016dab09f225-74bc4ef2-3b5c-48cd-899e-9b7e73c08d9a-000000,Email Open,1570534932,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016db6f2b22d-7ff20eab-2e78-455d-8a28-ec64014ab0d1-000000,Email Delivery,1570732424,,,,4.0,18.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016db6f2b22d-7ff20eab-2e78-455d-8a28-ec64014ab0d1-000000,Email Open,1570732596,,,,4.0,18.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016dcf17c50e-0b644eed-eeba-4888-80a1-18cfd07ec801-000000,Email Click,1571703893,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016dcf17c50e-0b644eed-eeba-4888-80a1-18cfd07ec801-000000,Email Delivery,1571137507,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016dcf17c50e-0b644eed-eeba-4888-80a1-18cfd07ec801-000000,Email Open,1571138153,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016df32f9130-93a0d072-2c7b-4688-984b-f0c95088ac7f-000000,Email Delivery,1571743047,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016df32f9130-93a0d072-2c7b-4688-984b-f0c95088ac7f-000000,Email Open,1571743215,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
Vd78vhKm52t5mmkr9LDchg,0100016e12aaf18b-b7a04d2b-b819-494a-ba4c-21d8f0d0dba4-000000,Email Delivery,1572271225,1.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e12aaf18b-b7a04d2b-b819-494a-ba4c-21d8f0d0dba4-000000,Email Open,1572272809,1.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e1d0f7184-b97e1b84-5e25-40ad-9c5f-f64a8e3b1b97-000000,Email Delivery,1572445583,,,,3.0,9.0,monthlyAnalytics,
Vd78vhKm52t5mmkr9LDchg,0100016e1d0f7184-b97e1b84-5e25-40ad-9c5f-f64a8e3b1b97-000000,Email Open,1572447051,,,,3.0,9.0,monthlyAnalytics,
Vd78vhKm52t5mmkr9LDchg,0100016e413d342a-059b39f0-85a1-453c-9a7c-cb88ffd4cae6-000000,Email Delivery,1573052566,,,,3.0,15.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016e413d342a-059b39f0-85a1-453c-9a7c-cb88ffd4cae6-000000,Email Open,1573053304,,,,3.0,15.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016e4664e665-6a33664f-2fd5-43a1-88c0-b30d480f6b43-000000,Email Delivery,1573139050,2.0,WorkLifeBalance,3.0,4.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e4664e665-6a33664f-2fd5-43a1-88c0-b30d480f6b43-000000,Email Open,1573141427,2.0,WorkLifeBalance,3.0,4.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e7f07f4a2-132d6d1a-0ad3-4bb1-9a4f-b40da9f21799-000000,Email Delivery,1574089260,3.0,WorkLifeBalance,3.0,1.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e7f07f4a2-132d6d1a-0ad3-4bb1-9a4f-b40da9f21799-000000,Email Open,1574089663,3.0,WorkLifeBalance,3.0,1.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e842decf6-b07d72f5-af85-4447-ae21-4d443d54d18c-000000,Email Delivery,1574175636,1.0,Responsiveness,3.0,2.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e842decf6-b07d72f5-af85-4447-ae21-4d443d54d18c-000000,Email Open,1574175762,1.0,Responsiveness,3.0,2.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e93a21ec0-4b5fe796-f745-421a-9e88-172714d94de2-000000,Email Delivery,1574434909,1.0,FaceToFace,3.0,5.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016e93a21ec0-4b5fe796-f745-421a-9e88-172714d94de2-000000,Email Open,1574436341,1.0,FaceToFace,3.0,5.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016ead60dae8-9da22c8d-836f-4f0e-8727-2a6bf79ecfb8-000000,Email Delivery,1574866839,,,,3.0,15.0,monthlyAnalytics,
Vd78vhKm52t5mmkr9LDchg,0100016ead60dae8-9da22c8d-836f-4f0e-8727-2a6bf79ecfb8-000000,Email Open,1574867027,,,,3.0,15.0,monthlyAnalytics,
Vd78vhKm52t5mmkr9LDchg,0100016eb7aef26f-05cbebd6-afd8-4ab0-9c8d-00973dd4c78d-000000,Email Delivery,1575039728,2.0,Responsiveness,3.0,5.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016eb7aef26f-05cbebd6-afd8-4ab0-9c8d-00973dd4c78d-000000,Email Open,1575040270,2.0,Responsiveness,3.0,5.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016ec7241d19-88f9b1fb-1ab1-4351-b2ce-afce9fbdc032-000000,Email Delivery,1575299065,2.0,FaceToFace,3.0,1.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016ec7241d19-88f9b1fb-1ab1-4351-b2ce-afce9fbdc032-000000,Email Open,1575302032,2.0,FaceToFace,3.0,1.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016ed1704751-4f3d12bd-2411-4470-988e-1408d5ecb810-000000,Email Delivery,1575471828,,,,3.0,15.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016ed1704751-4f3d12bd-2411-4470-988e-1408d5ecb810-000000,Email Open,1575472985,,,,3.0,15.0,monthlyLeadershipReport,
Vd78vhKm52t5mmkr9LDchg,0100016ed697dfc8-3f247a89-b163-4b96-880c-afe4b0af186f-000000,Email Delivery,1575558311,1.0,WorkLifeBalance,3.0,4.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016ed697dfc8-3f247a89-b163-4b96-880c-afe4b0af186f-000000,Email Open,1575560455,1.0,WorkLifeBalance,3.0,4.0,15.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016eeca7126d-e8694a01-3cf1-4b05-9bd9-1fb9b58d9551-000000,Email Delivery,1575928404,3.0,Responsiveness,3.0,1.0,21.0,opportunity series,
Vd78vhKm52t5mmkr9LDchg,0100016eeca7126d-e8694a01-3cf1-4b05-9bd9-1fb9b58d9551-000000,Email Open,1575928724,3.0,Responsiveness,3.0,1.0,21.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016d6390888a-39e09e1d-4388-4271-87ac-070e29044c33-000000,Email Open,1569338699,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016d87700926-fcfe698e-27c2-4381-964f-f5cffc7c486f-000000,Email Delivery,1569935331,,Responsiveness,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016d87700926-fcfe698e-27c2-4381-964f-f5cffc7c486f-000000,Email Open,1569943538,,Responsiveness,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016da6f30846-9735870f-ce6c-4367-9bf9-3b1d257fd94e-000000,Email Delivery,1570464011,,WorkLifeBalance,,1.0,16.0,suggestedAction,
Vdl3SPtuWETrwk30-SMAYQ,0100016da6f30846-9735870f-ce6c-4367-9bf9-3b1d257fd94e-000000,Email Open,1570464483,,WorkLifeBalance,,1.0,16.0,suggestedAction,
Vdl3SPtuWETrwk30-SMAYQ,0100016da83f7c3e-05c073e1-a6ed-4e19-ba1f-8d74c53b927f-000000,Email Delivery,1570485798,,Praise,,1.0,22.0,suggestedAction,
Vdl3SPtuWETrwk30-SMAYQ,0100016dab78875b-81c9cc60-39d4-4e86-955a-be25dfbdd768-000000,Email Delivery,1570540130,,CollaborationTime,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016db6f1cda1-9ecf7757-122c-468b-a8b7-39afe6cfc10e-000000,Email Delivery,1570732365,,,,4.0,18.0,monthlyLeadershipReport,
Vdl3SPtuWETrwk30-SMAYQ,0100016db6f1cda1-9ecf7757-122c-468b-a8b7-39afe6cfc10e-000000,Email Open,1570732499,,,,4.0,18.0,monthlyLeadershipReport,
Vdl3SPtuWETrwk30-SMAYQ,0100016dcf863cd8-2f11f5c6-8609-444e-9e2c-150980faab5e-000000,Email Delivery,1571144746,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016dcf863cd8-2f11f5c6-8609-444e-9e2c-150980faab5e-000000,Email Open,1571151990,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016dda74b76d-90bc48c8-2384-4b3d-b5f9-22c3bc7e7174-000000,Email Delivery,1571328148,1.0,Responsiveness,3.0,4.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016dda74b76d-90bc48c8-2384-4b3d-b5f9-22c3bc7e7174-000000,Email Open,1571328327,1.0,Responsiveness,3.0,4.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016dfff37048-e176d3af-0693-4340-9207-5c8b506e2fda-000000,Email Delivery,1571957209,1.0,Praise,2.0,4.0,22.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016dfff37048-e176d3af-0693-4340-9207-5c8b506e2fda-000000,Email Open,1571957939,1.0,Praise,2.0,4.0,22.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e1318cbbb-e63252a3-f833-4531-b669-efccb5b1c286-000000,Email Delivery,1572278722,1.0,CollaborationTime,3.0,1.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e1318cbbb-e63252a3-f833-4531-b669-efccb5b1c286-000000,Email Open,1572279132,1.0,CollaborationTime,3.0,1.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e1d657adb-30cde9c7-894e-4db1-80b4-57e51823472c-000000,Email Delivery,1572451223,,,,3.0,9.0,monthlyAnalytics,
Vdl3SPtuWETrwk30-SMAYQ,0100016e27b22e6e-cc551e54-ad04-45f6-8603-18c4def2fcda-000000,Email Delivery,1572624021,2.0,Responsiveness,3.0,5.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e27b22e6e-cc551e54-ad04-45f6-8603-18c4def2fcda-000000,Email Open,1572624118,2.0,Responsiveness,3.0,5.0,16.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e375dbd2d-ebdb874d-3d35-48a3-85ca-9ac7f4f95222-000000,Email Delivery,1572886923,2.0,Praise,2.0,1.0,17.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e375dbd2d-ebdb874d-3d35-48a3-85ca-9ac7f4f95222-000000,Email Open,1572889698,2.0,Praise,2.0,1.0,17.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e413cb2d4-3f2c4c22-7487-4cdf-989d-49e3e9ed6a92-000000,Email Delivery,1573052531,,,,3.0,15.0,monthlyLeadershipReport,
Vdl3SPtuWETrwk30-SMAYQ,0100016e46d19608-9e8af063-2910-43e6-818b-5a6e43f66379-000000,Email Delivery,1573146172,2.0,CollaborationTime,3.0,4.0,17.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e5b6c8b2e-75344e9d-4a0f-43bd-ab61-5c3306c445a3-000000,Email Delivery,1573491873,3.0,Responsiveness,3.0,1.0,17.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e7f75dd94-b2eaed5a-87d4-4d8d-b698-effcd2558635-000000,Email Delivery,1574096462,3.0,CollaborationTime,3.0,1.0,17.0,opportunity series,
Vdl3SPtuWETrwk30-SMAYQ,0100016e83f82757-5da1cae6-dd91-4a76-8de9-aa4d837b8f48-000000,Email Delivery,1574172109,,FaceToFace,,2.0,14.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016e83f82757-5da1cae6-dd91-4a76-8de9-aa4d837b8f48-000000,Email Open,1574182622,,FaceToFace,,2.0,14.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016ea8048f85-af06f6f7-3cc7-4d20-86b6-b985672b027e-000000,Email Delivery,1574776904,,FriendlinessDirect,,2.0,14.0,hbrWeeklyEmail,up
Vdl3SPtuWETrwk30-SMAYQ,0100016eadce924c-8f8976db-635f-47b9-bf0d-4455ba9d13a6-000000,Email Delivery,1574874028,,,,3.0,17.0,monthlyAnalytics,
Vdl3SPtuWETrwk30-SMAYQ,0100016ecc13321f-5edf0a42-32a0-46a6-a1c8-1af3b5af4866-000000,Email Delivery,1575381842,,Responsiveness,,2.0,14.0,hbrWeeklyEmail,down
Vdl3SPtuWETrwk30-SMAYQ,0100016ed16f41c4-80e5cfc2-343b-4ff6-a7f7-7f991aa92b49-000000,Email Delivery,1575471762,,,,3.0,15.0,monthlyLeadershipReport,
Vdl3SPtuWETrwk30-SMAYQ,0100016ef02114f5-a0aacd9b-5c25-4c79-b579-19ee352c4a2f-000000,Email Delivery,1575986732,,CoachingNeedy,,2.0,14.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016c8aa6b914-68e39221-0188-471b-8818-b2810d475f5b-000000,Email Click,1565771729,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016c8aa6b914-68e39221-0188-471b-8818-b2810d475f5b-000000,Email Delivery,1565694279,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016c8aa6b914-68e39221-0188-471b-8818-b2810d475f5b-000000,Email Open,1565771720,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016caeb327e6-811de44b-6678-49ca-b7aa-bd555555cd4e-000000,Email Delivery,1566299073,,Praise,,2.0,11.0,hbrWeeklyEmail,up
W2o-RJaOOS0pcCOvPALv0w,0100016cd2bc2985-cfd4bfd2-8362-4f28-a472-66a23cfb1c6e-000000,Email Delivery,1566903645,,CoachingNeedy,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016cd8870a89-c5c9cbba-a063-401b-bafb-2f88f2abd6a5-000000,Email Click,1567003972,,,,3.0,9.0,monthlyAnalytics,
W2o-RJaOOS0pcCOvPALv0w,0100016cd8870a89-c5c9cbba-a063-401b-bafb-2f88f2abd6a5-000000,Email Delivery,1567000827,,,,3.0,9.0,monthlyAnalytics,
W2o-RJaOOS0pcCOvPALv0w,0100016cf6cc2a86-0ba6a4f4-98bc-4eb3-a909-4e86809d72fe-000000,Email Delivery,1567508916,,WorkLifeBalance,,2.0,11.0,hbrWeeklyEmail,up
W2o-RJaOOS0pcCOvPALv0w,0100016cfcd53165-7222da7a-455d-4e15-a17d-d27d6b8bfc02-000000,Email Delivery,1567609928,,,,3.0,15.0,monthlyLeadershipReport,
W2o-RJaOOS0pcCOvPALv0w,0100016d1ad63536-83ffcfef-ca2b-42f9-94d4-4ad767efd028-000000,Email Delivery,1568113311,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
W2o-RJaOOS0pcCOvPALv0w,0100016d3ee56307-8c3f59fd-1bcb-4432-b4fe-c3a7c03b9aa0-000000,Email Delivery,1568718285,,CoachingNeedy,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016d62f72ae7-8d55b4b4-90ec-494f-ad01-12e01bbebdec-000000,Email Delivery,1569323430,,ValueOpinions,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016d68b918ec-f0626f7e-34db-4df7-ab65-efae123b4f90-000000,Email Delivery,1569420025,,,,3.0,9.0,monthlyAnalytics,
W2o-RJaOOS0pcCOvPALv0w,0100016d86fee16b-0045c373-5987-455c-ba0c-11f4423e4b77-000000,Email Delivery,1569927916,,CoachingNeedy,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016d87a36e92-55bbc2e0-c780-4362-a060-3a8dd06c79a2-000000,Email Delivery,1569938700,,Praise,,2.0,14.0,suggestedAction,
W2o-RJaOOS0pcCOvPALv0w,0100016dab081868-fc9a7a6a-11d7-4d4d-8b8f-8e5c1cb46149-000000,Email Delivery,1570532499,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
W2o-RJaOOS0pcCOvPALv0w,0100016db0d38eef-1bc56db4-2cbd-4bbd-9b20-852c55e35876-000000,Email Delivery,1570629721,,FaceToFace,,3.0,14.0,suggestedAction,
W2o-RJaOOS0pcCOvPALv0w,0100016db6f133eb-7ba9fda2-e508-40d2-beee-bc3391c2c4e5-000000,Email Delivery,1570732326,,,,4.0,18.0,monthlyLeadershipReport,
W2o-RJaOOS0pcCOvPALv0w,0100016dcf1618fa-c738ca15-f4fd-4563-a83e-e68fa20a96f7-000000,Email Delivery,1571137396,,ValueOpinions,,2.0,11.0,hbrWeeklyEmail,down
W2o-RJaOOS0pcCOvPALv0w,0100016df32ea426-0d78eed2-557b-4be3-b3ca-36182c9ea577-000000,Email Delivery,1571742985,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
W2o-RJaOOS0pcCOvPALv0w,0100016e033ab8ed-b5833a41-c78c-49b7-a6cc-7cc3a975524b-000000,Email Delivery,1572012213,1.0,WorkLifeBalance,3.0,5.0,14.0,opportunity series,
W2o-RJaOOS0pcCOvPALv0w,0100016e12af2978-97ccee17-04eb-4b34-b9d1-7063570e28d0-000000,Email Delivery,1572271501,1.0,Responsiveness,3.0,1.0,14.0,opportunity series,
W2o-RJaOOS0pcCOvPALv0w,0100016e1d0f57b8-e26a8e9c-d17a-4d7d-b2fb-8cbef9ad4887-000000,Email Delivery,1572445577,,,,3.0,9.0,monthlyAnalytics,
W2o-RJaOOS0pcCOvPALv0w,0100016e36ef4743-d591a5d4-6002-4297-a725-b862c8260067-000000,Email Delivery,1572879683,2.0,WorkLifeBalance,3.0,1.0,15.0,opportunity series,
